TechRep,Sample.Name,Standard,TissueWeight,Solvent,Area.Xanthophyll,Lutein Conversion,ug/g dry Lutein,Area.Lycopene,Lycopene Conversion,ug/g dry Lycopene,Area.zeta-Carotene,Zeta Conversion,ug/g dry Zeta,Area.alpha-Carotene,Alpha Conversion,ug/g dry Alpha,Area.beta-Carotene,Beta Conversion,ug/g dry Beta,Area.Phytoene,Phytoene Conversion,ug/g dry Phytoene,Total
80691B,80691,16037.20153,0.097,1.71016692,4387,0.273551467,4.822872878,,0,0,,0,0,,0,0,,0,0,,0,0,4.822872878
80692,80692,16037.20153,0.099,1.696509863,32678,2.037637299,34.91789672,,0,0,,0,0,113050,7.049234856,120.7989542,232362,14.48893684,248.2891339,8716,0.543486342,9.313433742,413.3194185
80692B,80692,16037.20153,0.099,1.696509863,33622,2.096500436,35.92660271,,0,0,,0,0,115798,7.220586447,123.7353144,235346,14.67500421,251.4776706,11035,0.688087631,11.79138841,422.9309762
80693,80693,16037.20153,0.103,1.652503794,175024,10.91362478,175.0952073,10861,0.677237857,10.86541872,30497,1.901641003,30.50940749,197002,12.28406338,197.0821489,368070,22.95101171,368.2197467,20669,1.28881588,20.67740904,802.4493381
80693B,80693,16037.20153,0.103,1.652503794,167943,10.47208889,168.0113264,11235,0.700558634,11.23957088,29371,1.831429252,29.38294939,194021,12.09818307,194.0999361,365280,22.7770412,365.4286116,21419,1.335582144,21.42771417,789.5901086
80695,80695,16037.20153,0.101,1.729893778,88730,5.532760803,94.76325238,,0,0,,0,0,84999,5.300114228,90.77856068,166484,10.38111292,177.8041847,,0,0,363.3459978
80695B,80695,16037.20153,0.101,1.729893778,90420,5.638140784,96.568165,,0,0,,0,0,86148,5.371760145,92.00568766,168065,10.47969621,179.4926858,,0,0,368.0665385
80696,80696,16037.20153,0.099,1.717754173,163589,10.20059514,176.9910593,14398,0.897787558,15.57755883,103769,6.470517928,112.2702947,277396,17.29703275,300.121719,569064,35.48399632,615.6846743,24589,1.533247553,26.60345841,1247.248764
80696B,80696,16037.20153,0.099,1.717754173,165205,10.30136085,178.7394504,15015,0.936260605,16.24510667,102389,6.384468002,110.7772379,276539,17.2435945,299.1945091,561595,35.01826669,607.603775,26691,1.664317802,28.87766515,1241.437744
80697,80697,16037.20153,0.1,1.71168437,134186,8.367170529,143.2195502,,0,0,117995,7.357580423,125.9385541,195295,12.17762336,208.4424758,429918,26.8075449,458.8605561,36220,2.258498775,38.65837053,975.1195067
80697B,80697,16037.20153,0.1,1.71168437,141813,8.842752256,151.3600083,,0,0,124653,7.772740137,133.0447781,208762,13.0173584,222.8160891,452301,28.20323728,482.7504044,40699,2.537786903,43.43890177,1033.410182
80700,80700,16037.20153,0.101,1.625189681,103973,6.483238352,104.3217037,,0,0,,0,0,,0,0,18774,1.17065312,18.83696406,,0,0,123.1586677
80700B,80700,16037.20153,0.101,1.625189681,99679,6.215485902,100.0133025,,0,0,,0,0,,0,0,18770,1.1704037,18.83295065,,0,0,118.8462531
80701,80701,16037.20153,0.101,1.693474962,224781,14.01622344,235.0111234,,0,0,22578,1.407851611,23.60555894,216208,13.48165387,226.0479532,333175,20.77513333,348.3382983,59519,3.711308354,62.22779974,895.2307335
80701B,80701,16037.20153,0.101,1.693474962,226876,14.14685721,237.20147,,0,0,20030,1.248971023,20.9415956,219338,13.67682508,229.3204042,339027,21.1400349,354.4566317,59754,3.725961783,62.47349494,904.3935964
80702,80702,16037.20153,0.104,1.673748103,49043,3.058077178,49.21587382,,0,0,,0,0,,0,0,,0,0,,0,0,49.21587382
80702B,80702,16037.20153,0.104,1.673748103,52139,3.251128316,52.32278704,,0,0,,0,0,,0,0,,0,0,,0,0,52.32278704
80705,80705,16037.20153,0.098,1.713201821,8185,0.510375827,8.922212214,,0,0,,0,0,14833,0.924911991,16.16898885,38872,2.423864284,42.37315005,,0,0,67.46435112
80705B,80705,16037.20153,0.098,1.713201821,8227,0.512994738,8.967995099,,0,0,,0,0,15820,0.986456395,17.24488665,39003,2.432032791,42.51594905,,0,0,68.7288308
80706,80706,16037.20153,0.099,1.714719272,18875,1.176950977,20.38525779,,0,0,,0,0,,0,0,,0,0,,0,0,20.38525779
80706B,80706,16037.20153,0.099,1.714719272,21015,1.310390716,22.69648702,,0,0,,0,0,,0,0,,0,0,,0,0,22.69648702
80711,80711,16037.20153,0.102,1.698027314,26706,1.665253127,27.7220127,,0,0,,0,0,58883,3.671650562,61.1231661,55233,3.444054744,57.33430418,,0,0,146.179483
80711B,80711,16037.20153,0.102,1.698027314,28204,1.758660945,29.27700315,,0,0,,0,0,60692,3.78445079,63.00098834,57210,3.567330616,59.38651788,,0,0,151.6645094
80712,80712,16037.20153,0.102,1.663125948,123538,7.703214291,125.6021135,21887,1.364764293,22.25269518,,0,0,655996,40.9046428,666.9565966,667543,41.6246562,678.6965276,,0,0,1493.507933
80712B,80712,16037.20153,0.102,1.663125948,133201,8.305750836,135.426566,24169,1.507058445,24.57282359,,0,0,697103,43.46787055,708.7504258,715474,44.6133946,727.4283745,,0,0,1596.17819
80713,80713,16037.20153,0.085,1.714719272,26794,1.670740369,33.70412598,,0,0,,0,0,,0,0,,0,0,,0,0,33.70412598
80713B,80713,16037.20153,0.085,1.714719272,27598,1.720873804,34.71547619,,0,0,,0,0,,0,0,,0,0,,0,0,34.71547619
80714,80714,16037.20153,0.097,1.678300455,36250,2.260369425,39.10906222,,0,0,,0,0,98565,6.146022411,106.3388888,120054,7.485969406,129.5227408,,0,0,274.9706918
80714B,80714,16037.20153,0.097,1.678300455,36880,2.299653087,39.78875075,,0,0,,0,0,100738,6.281519866,108.6832748,120825,7.534045125,130.3545501,,0,0,278.8265756
80715,80715,24047.40415,0.1,1.608497724,3743,0.155650896,2.503641118,,0,0,,0,0,,0,0,,0,0,,0,0,2.503641118
80715B,80715,24047.40415,0.1,1.608497724,10811,0.449570354,7.231328914,,0,0,,0,0,,0,0,,0,0,,0,0,7.231328914
80716,80716,24047.40415,0.096,1.655538695,117131,4.870837587,83.99854274,,0,0,,0,0,33338,1.386345062,23.90779057,57431,2.388241144,41.18568362,,0,0,149.0920169
80716B,80716,24047.40415,0.096,1.655538695,120363,5.005238788,86.31631762,,0,0,,0,0,34203,1.422315681,24.52811089,58524,2.433693036,41.96951034,,0,0,152.8139389
80719,80719,24047.40415,0.098,1.650986343,73215,3.044611366,51.29195699,33135,1.377903403,23.21326224,,0,0,469295,19.51541202,328.7722319,878710,36.54074239,615.5945575,18447,0.767109826,12.92334536,1031.795354
80719B,80719,24047.40415,0.098,1.650986343,80965,3.366891474,56.72134533,33759,1.403852149,23.65041557,,0,0,477796,19.86892211,334.7277455,875349,36.40097678,613.2399544,19445,0.808611186,13.62251047,1041.961971
80720,80720,24047.40415,0.1,1.596358118,30275,1.258971647,20.09769609,,0,0,,0,0,204135,8.488858038,135.5125744,220745,9.179577082,146.538924,,0,0,302.1491945
80720B,80720,24047.40415,0.1,1.596358118,36950,1.536548385,24.52881488,9482,0.394304514,6.294512117,,0,0,211937,8.813300542,140.6918387,224866,9.35094693,149.2746005,,0,0,320.7897662
80722,80722,24047.40415,0.099,1.631259484,4288,0.178314465,2.93815315,,0,0,,0,0,,0,0,,0,0,,0,0,2.93815315
80722B,80722,24047.40415,0.099,1.631259484,5356,0.222726743,3.669950623,,0,0,,0,0,,0,0,,0,0,,0,0,3.669950623
80723,80723,24047.40415,0.102,1.640364188,101463,4.219291171,67.85464839,25265,1.050633151,16.89628428,88675,3.687508201,59.30251369,591942,24.61562988,395.8686051,1068593,44.4369377,714.6349141,33173,1.379483615,22.18485804,1276.741824
80723B,80723,24047.40415,0.102,1.640364188,102818,4.275638209,68.76082156,24766,1.029882471,16.5625718,87753,3.649167264,58.68591467,582494,24.22273924,389.5501371,1052954,43.78659724,704.1761375,38117,1.585077531,25.49121978,1263.226802
80724,80724,24047.40415,0.099,1.617602428,56235,2.338506046,38.20982887,,0,0,14116,0.587007226,9.591356706,420296,17.47781163,285.5772781,497034,20.6689253,337.7182197,11599,0.482338964,7.881138172,678.9778216
80724B,80724,24047.40415,0.099,1.617602428,55734,2.317672197,37.86941589,,0,0,11276,0.468907161,7.661670319,403497,16.77923311,274.1629114,471805,19.61978919,320.5759458,13823,0.574822959,9.392272864,649.6622162
80725,80725,24047.40415,0.098,1.608497724,79402,3.301894854,54.19479956,19938,0.82911236,13.60842187,106949,4.447423902,72.99664514,1137870,47.31778919,776.6383286,1132405,47.09052973,772.9082642,28374,1.179919455,19.36630365,1709.712763
80725B,80725,24047.40415,0.098,1.608497724,88927,3.697987502,60.69596408,21970,0.913612125,14.99533697,111477,4.635718654,76.08717249,1198042,49.82001353,817.7079425,1197309,49.78953207,817.2076429,34563,1.437286112,23.59052489,1810.284584
80727,80727,24047.40415,0.098,1.518968134,90012,3.743106717,58.01693698,45942,1.910476479,29.6117642,,0,0,1534166,63.7975721,988.8416227,794086,33.02169312,511.8255057,24593,1.022688347,15.85133683,1604.147166
80727B,80727,24047.40415,0.098,1.518968134,93049,3.869398935,59.97442529,47191,1.962415557,30.41680302,,0,0,1538077,63.9602092,991.3624448,811777,33.75736504,523.2281813,25171,1.046724205,16.22388482,1621.205739
80729,80729,24047.40415,0.099,1.608497724,4190,0.174239181,2.830942685,,0,0,,0,0,,0,0,,0,0,,0,0,2.830942685
80729B,80729,24047.40415,0.099,1.608497724,4888,0.203265183,3.302541251,,0,0,,0,0,,0,0,,0,0,,0,0,3.302541251
80730,80730,24047.40415,0.1,1.626707132,51594,2.145512243,34.90120067,13608,0.565882285,9.205247484,,0,0,146384,6.087309844,99.02270339,314167,13.06448705,212.5209426,,0,0,355.6500941
80730B,80730,24047.40415,0.1,1.626707132,50381,2.095070208,34.08065649,12317,0.512196656,8.33193954,,0,0,139521,5.801915215,94.38016859,300214,12.4842581,203.0823169,,0,0,339.8750815
80731,80731,24047.40415,0.1,1.62215478,10245,0.42603351,6.91092295,,0,0,,0,0,158681,6.59867481,107.0407188,141172,5.870571274,95.22975253,,0,0,209.1813943
80731B,80731,24047.40415,0.1,1.62215478,10893,0.452980286,7.348041356,,0,0,,0,0,161498,6.715818431,108.9409697,143938,5.985594084,97.09560054,,0,0,213.3846116
80732,80732,24047.40415,0.099,1.606980273,187687,7.804875688,126.6897098,94482,3.928989567,63.77584573,175382,7.293178046,118.3837702,1902929,79.13240815,1284.487059,1339897,55.71898704,904.4375051,247409,10.28838699,167.0023731,2664.776263
80732B,80732,24047.40415,0.099,1.606980273,189056,7.86180491,127.6137919,94318,3.922169704,63.66514487,172888,7.189466228,116.7003071,1890570,78.61846494,1276.144669,1305988,54.30889721,881.5487522,254270,10.57369845,171.6335841,2637.30625
80733,80733,24047.40415,0.102,1.652503794,56496,2.349359609,38.06201633,14046,0.584096309,9.462954571,28436,1.182497696,19.15766597,385294,16.02226991,259.5770766,458322,19.05910497,308.7768948,21941,0.912406173,14.78190846,649.8185168
80733B,80733,24047.40415,0.102,1.652503794,60136,2.500727298,40.51432693,14377,0.597860788,9.685953144,29153,1.212313804,19.64071726,393888,16.37964737,265.366955,464930,19.33389555,313.2287818,24965,1.038157792,16.81921265,665.2559467
80734,80734,24047.40415,0.1,1.602427921,12143,0.504960948,8.091635224,,0,0,,0,0,11251,0.467867547,7.497240213,16124,0.670508962,10.74442282,,0,0,26.33329826
80734B,80734,24047.40415,0.1,1.602427921,12150,0.50525204,8.096299759,,0,0,,0,0,12042,0.500760911,8.02433265,15268,0.634912605,10.17401685,,0,0,26.29464926
80735,80735,24047.40415,0.097,1.625189681,67811,2.819888566,47.24591546,23577,0.980438465,16.42678841,143048,5.948583852,99.66574325,1609486,66.9297189,1121.37617,1577872,65.61506557,1099.349768,99402,4.133585454,69.25629306,2453.320679
80735B,80735,24047.40415,0.097,1.625189681,68870,2.863926583,47.98375187,23464,0.975739413,16.34805799,144137,5.993869405,100.4244815,1577377,65.59448123,1099.004887,1568413,65.2217175,1092.759405,106007,4.408251275,73.85819057,2430.378774
80738,80738,24047.40415,0.099,1.652503794,102098,4.245697347,70.86899973,,0,0,48091,1.999841634,33.38127158,42224,1.755865196,29.30882725,128856,5.358416202,89.44245557,14006,0.582432928,9.721945681,232.7234998
80738B,80738,24047.40415,0.099,1.652503794,104332,4.338597187,72.41967991,,0,0,46652,1.940001495,32.38242253,43392,1.804435927,30.11956783,130293,5.418173172,90.43991637,13175,0.547876183,9.145125971,234.5067126
80739,80739,24047.40415,0.102,1.673748103,4847,0.201560217,3.307461088,,0,0,,0,0,,0,0,13198,0.548832627,9.005956559,,0,0,12.31341765
80739B,80739,24047.40415,0.102,1.673748103,4620,0.192120529,3.152562457,,0,0,,0,0,,0,0,13368,0.555901997,9.12195994,,0,0,12.2745224
80741,80741,24047.40415,0.098,1.649468892,6463,0.268760818,4.523598042,,0,0,,0,0,10468,0.43530686,7.326786988,24624,1.023977468,17.23488754,,0,0,29.08527257
80741B,80741,24047.40415,0.098,1.649468892,6712,0.279115366,4.697878703,,0,0,,0,0,9138,0.379999435,6.395890284,27539,1.145196373,19.27516114,,0,0,30.36893013
80742,80742,24047.40415,0.1,1.685887709,20354,0.846411524,14.26954785,,0,0,,0,0,108608,4.516412638,76.14164553,140313,5.834850162,98.36902171,,0,0,188.7802151
80742B,80742,24047.40415,0.1,1.685887709,21546,0.895980284,15.10522148,,0,0,16112,0.670009948,11.29561536,113772,4.731155151,79.76196317,144767,6.020067659,101.4915807,,0,0,207.6543807
80743,80743,24047.40415,0.097,1.694992413,42279,1.758152345,30.72221532,,0,0,20268,0.842835255,14.72782847,285203,11.86003272,207.243974,398924,16.58906706,289.8798227,,0,0,542.5738404
80743B,80743,24047.40415,0.097,1.694992413,44998,1.871220682,32.69798824,,0,0,20613,0.857181918,14.97852419,293532,12.20639027,213.2962773,412828,17.16725836,299.9832235,,0,0,560.9560131
80744,80744,24047.40415,0.104,1.698027314,74644,3.10403566,50.68016668,,0,0,162151,6.742973129,110.0937745,387520,16.11483708,263.1099377,762932,31.72616867,517.9990478,43705,1.817451885,29.67387445,971.5568011
80744B,80744,24047.40415,0.104,1.698027314,77633,3.22833182,52.70957317,,0,0,164805,6.853338472,111.89573,396870,16.50365243,269.4581982,769078,31.98174719,522.1719258,47619,1.980213736,32.33131741,988.5667446
80745,80745,24047.40415,0.101,1.652503794,21109,0.877807844,14.36218607,,0,0,,0,0,161650,6.72213928,109.9837689,224434,9.332982413,152.7008796,,0,0,277.0468346
80745B,80745,24047.40415,0.101,1.652503794,22527,0.936774708,15.32696791,,0,0,,0,0,163733,6.808759856,111.4010049,227377,9.455365685,154.7032442,,0,0,281.431217
80746,80746,24047.40415,0.102,1.669195751,160737,6.684172604,109.3842403,32896,1.3679647,22.38628299,113074,4.702129149,76.94876467,762031,31.68870101,518.5749517,1258948,52.35276092,856.7353537,72435,3.012175433,49.29323955,1633.322833
80746B,80746,24047.40415,0.102,1.669195751,166401,6.919707382,113.2386879,33868,1.408384863,23.04774539,113821,4.733192793,77.45711078,776034,32.27100918,528.1042295,1268528,52.75114071,863.2547054,80665,3.354416115,54.8938934,1659.996372
80747,80747,24047.40415,0.098,1.635811836,39723,1.651862286,27.5728151,,0,0,,0,0,101589,4.224530822,70.51568898,240581,10.00444782,166.9938179,,0,0,265.082322
80747B,80747,24047.40415,0.098,1.635811836,46434,1.930936068,32.2311028,,0,0,,0,0,107899,4.486929206,74.89563166,261447,10.87215062,181.4774763,,0,0,288.6042107
80748,80748,24047.40415,0.099,1.661608498,63796,2.652926678,44.52652032,34410,1.430923678,24.01651458,,0,0,1559368,64.84558543,1088.363392,1662062,69.11606716,1160.038833,12207,0.507622358,8.519895191,2325.465155
80748B,80748,24047.40415,0.099,1.661608498,69917,2.907465586,48.79868207,35180,1.462943767,24.55393732,,0,0,1632896,67.90321275,1139.682377,1704577,70.88403345,1189.712246,11070,0.460340747,7.726324221,2410.473566
80749,80749,24047.40415,0.099,1.453717754,160647,6.680429996,98.09555243,24880,1.034623107,15.19242404,23977,0.997072277,14.64102698,2485699,103.3666247,1517.837349,1503712,62.53115682,918.2086148,22851,0.950248096,13.95345988,2577.928427
80749B,80749,24047.40415,0.099,1.453717754,167964,6.984704002,102.5635173,25962,1.079617569,15.85312351,22931,0.953574858,14.00231011,2529125,105.1724745,1544.354479,1526576,63.48194552,932.1700128,22685,0.943345064,13.85209563,2622.795539
80750,80750,24047.40415,0.103,1.535660091,105190,4.374276714,65.21749687,42330,1.760273156,26.24447801,,0,0,582512,24.22348776,361.1557613,941398,39.1475934,583.6640471,27290,1.134841825,16.91972136,1053.201505
80750B,80750,24047.40415,0.103,1.535660091,115958,4.822058934,71.89362583,46058,1.915300284,28.55582727,,0,0,613241,25.50133878,380.2076528,975234,40.55464756,604.6422696,34642,1.440571289,21.47794017,1106.777316
80751,80751,24047.40415,0.101,1.55538695,6674,0.277535153,4.274005503,,0,0,,0,0,26758,1.112718855,17.13572659,37210,1.547360363,23.82914965,,0,0,45.23888174
80751B,80751,24047.40415,0.101,1.55538695,7199,0.299367032,4.610213607,,0,0,,0,0,27727,1.153014264,17.75627069,37897,1.575928935,24.26910197,,0,0,46.63558627
80752,80752,24047.40415,0.103,1.584218513,61088,2.540315771,39.07199294,51269,2.13199727,32.79174316,,0,0,1397750,58.12477685,894.0033743,1563522,65.01832757,1000.031439,,0,0,1965.898549
80752B,80752,24047.40415,0.103,1.584218513,64111,2.666025805,41.00550909,51315,2.133910159,32.82116484,,0,0,1394896,58.0060946,892.1779508,1546802,64.32303422,989.3372973,,0,0,1955.341922
80753,80753,24047.40415,0.101,1.620637329,203460,8.46078848,135.7610856,140915,5.85988405,94.0271964,157698,6.557797217,105.2258512,4776216,198.6166977,3186.98648,2740030,113.9428598,1828.317347,202853,8.435546671,135.3560577,5485.674018
80753B,80753,24047.40415,0.101,1.620637329,213466,8.876883288,142.4377072,142490,5.925379684,95.07813373,164467,6.839282901,109.7425463,4795214,199.4067206,3199.66312,2736530,113.797314,1825.981931,225320,9.369826307,150.3474285,5523.250866
80754,80754,24047.40415,0.099,1.687405159,10656,0.443124752,7.552838311,,0,0,,0,0,180695,7.514116654,128.0743355,117967,4.905602254,83.61352074,,0,0,219.2406945
80754B,80754,24047.40415,0.099,1.687405159,11734,0.487952875,8.316911106,,0,0,,0,0,186216,7.743704845,131.9875506,118789,4.939784738,84.19614397,,0,0,224.5006057
80755,80755,24047.40415,0.102,1.538694992,97448,4.052329283,61.13038015,38230,1.589776583,23.98216929,,0,0,742507,30.87680464,465.7841636,1244281,51.74284061,780.5534289,14883,0.61890256,9.336296771,1340.786439
80755B,80755,24047.40415,0.102,1.538694992,103346,4.297594841,64.83027119,38664,1.607824269,24.25442306,,0,0,738948,30.7288053,463.5515572,1263646,52.54812504,792.7013417,21355,0.888037639,13.39626537,1358.733859
80756,80756,24047.40415,0.098,1.678300455,5950,0.247427954,4.237331095,,0,0,,0,0,28538,1.186739318,20.32352181,37316,1.551768323,26.57483145,,0,0,51.13568436
80756B,80756,24047.40415,0.098,1.678300455,6022,0.25042204,4.288606362,,0,0,,0,0,28956,1.204121652,20.62120323,37445,1.557132727,26.66669964,,0,0,51.57650923
80757,80757,24047.40415,0.097,1.611532625,122547,5.096059402,84.6645978,42775,1.778778272,29.55215689,39132,1.627285829,27.03530108,1245773,51.80488473,860.672803,1570821,65.32185305,1085.240179,23553,0.979440436,16.27216718,2103.437205
80757B,80757,24047.40415,0.097,1.611532625,126929,5.278282813,87.69200987,43645,1.814956813,30.15321771,37656,1.565907063,26.01557031,1278605,53.17018802,883.3555947,1572700,65.39999038,1086.538332,30334,1.261425134,20.95698719,2134.711712
80758,80758,24047.40415,0.101,1.581183612,113568,4.722671907,73.93476655,91452,3.802988441,59.53686136,26970,1.121534775,17.55794461,621603,25.84906862,404.6744919,1654194,68.78888007,1076.909404,47174,1.96170862,30.71110416,1663.324573
80758B,80758,24047.40415,0.101,1.581183612,129121,5.369436102,84.06004325,85277,3.546203968,55.51682769,31657,1.316441467,20.60926409,637153,26.49570806,414.7978155,1765108,73.40118664,1149.11637,50332,2.093032566,32.76701773,1756.867338
80760,80760,24047.40415,0.101,1.628224583,147213,6.12178342,98.68948766,91051,3.786313044,61.03928689,45324,1.884777239,30.38456073,1641079,68.24349896,1100.155868,2779251,115.5738467,1863.170082,117506,4.886431786,78.77434016,3232.213625
80760B,80760,24047.40415,0.101,1.628224583,158656,6.597635197,106.360711,117655,4.892627881,78.87422762,18556,0.771642539,12.43967675,1689715,70.26600416,1132.760746,2823849,117.4284335,1893.067943,125496,5.218692181,84.13072177,3307.634026
80761,80761,24047.40415,0.101,1.837632777,51387,2.136904245,38.87965625,,0,0,,0,0,,0,0,,0,0,,0,0,38.87965625
80761B,80761,24047.40415,0.101,1.837632777,54951,2.28511151,41.57619613,,0,0,,0,0,,0,0,,0,0,,0,0,41.57619613
80762,80762,24047.40415,0.101,1.613050076,118659,4.934378749,78.80594075,260123,10.81709271,172.7575466,,0,0,222416,9.249064832,147.7148983,678397,28.21082042,450.5491685,32535,1.352952685,21.60772704,871.4352812
